user_id,signup_date,user_segment,state,age_group,tenure_days
USR008536,2025-12-23,Frequent,Tamil Nadu,25-34,248
USR008537,2024-03-29,Frequent,Rajasthan,25-34,882
USR008538,2026-03-07,Occasional,Maharashtra,35-44,174
USR008539,2023-11-14,Power,Delhi,35-44,1018
USR008540,2025-11-24,New,Telangana,25-34,277
USR008541,2024-05-26,Frequent,Tamil Nadu,35-44,824
USR008542,2025-05-13,Frequent,Delhi,18-24,472
USR008543,2023-12-24,New,Delhi,25-34,978
USR008544,2025-11-13,Occasional,Karnataka,25-34,288
USR008545,2023-11-23,Occasional,Maharashtra,35-44,1009
USR008546,2025-03-07,Frequent,Maharashtra,18-24,539
USR008547,2026-03-25,Occasional,West Bengal,18-24,156
USR008548,2023-06-23,Occasional,Karnataka,35-44,1162
USR008549,2026-02-23,Power,Maharashtra,18-24,186
USR008550,2025-06-15,New,Delhi,18-24,439
USR008551,2026-02-24,Occasional,Telangana,18-24,185
USR008552,2026-01-28,Occasional,Rajasthan,25-34,212
USR008553,2024-01-16,Occasional,West Bengal,25-34,955
USR008554,2026-02-13,Occasional,Karnataka,25-34,196
USR008555,2024-03-29,Power,Delhi,35-44,882
USR008556,2025-07-29,Power,Maharashtra,35-44,395
USR008557,2024-01-21,Frequent,Gujarat,25-34,950
USR008558,2024-05-06,Occasional,Haryana,35-44,844
USR008559,2023-04-11,Occasional,West Bengal,18-24,1235
USR008560,2025-04-25,Frequent,Uttar Pradesh,25-34,490
USR008561,2025-04-30,Occasional,Tamil Nadu,25-34,485
USR008562,2025-09-01,Frequent,Gujarat,25-34,361
USR008563,2023-06-25,Power,Rajasthan,18-24,1160
USR008564,2024-03-29,Occasional,West Bengal,25-34,882
USR008565,2025-10-12,Power,Gujarat,25-34,320
USR008566,2024-07-20,Power,Rajasthan,18-24,769
USR008567,2023-05-31,Frequent,Rajasthan,45-59,1185
USR008568,2024-01-28,Occasional,Uttar Pradesh,25-34,943
USR008569,2026-03-04,Power,Tamil Nadu,35-44,177
USR008570,2025-02-11,New,Delhi,18-24,563
USR008571,2024-10-26,New,Gujarat,35-44,671
USR008572,2025-03-09,Frequent,Maharashtra,18-24,537
USR008573,2025-09-08,Power,Delhi,25-34,354
USR008574,2026-02-11,Frequent,Karnataka,45-59,198
USR008575,2023-08-11,Frequent,Tamil Nadu,25-34,1113
USR008576,2025-04-21,Occasional,Delhi,25-34,494
USR008577,2023-01-06,Occasional,Rajasthan,60+,1330
USR008578,2023-03-05,Occasional,West Bengal,18-24,1272
USR008579,2023-11-18,Occasional,Rajasthan,45-59,1014
USR008580,2025-11-15,Frequent,Gujarat,25-34,286
USR008581,2023-09-04,New,Telangana,35-44,1089
USR008582,2023-07-28,Frequent,Haryana,25-34,1127
USR008583,2023-01-07,Power,Rajasthan,18-24,1329
USR008584,2024-02-28,Frequent,Tamil Nadu,18-24,912
USR008585,2024-09-14,New,West Bengal,35-44,713
USR008586,2024-08-18,Occasional,Maharashtra,18-24,740
USR008587,2025-04-06,Occasional,Gujarat,25-34,509
USR008588,2025-08-30,Occasional,Telangana,18-24,363
USR008589,2023-11-01,Frequent,Maharashtra,25-34,1031
USR008590,2025-10-11,Frequent,Maharashtra,35-44,321
USR008591,2025-03-18,New,Gujarat,60+,528
USR008592,2025-09-07,Occasional,Uttar Pradesh,18-24,355
USR008593,2026-03-17,Occasional,Maharashtra,35-44,164
USR008594,2025-02-16,Power,Telangana,35-44,558
USR008595,2023-05-17,Frequent,Tamil Nadu,60+,1199
USR008596,2025-06-21,Occasional,Maharashtra,35-44,433
USR008597,2023-12-03,Occasional,Gujarat,25-34,999
USR008598,2025-08-06,Frequent,Karnataka,25-34,387
USR008599,2024-08-23,Occasional,Telangana,35-44,735
USR008600,2025-07-13,Occasional,Gujarat,35-44,411
USR008601,2025-01-11,Occasional,Maharashtra,25-34,594
USR008602,2024-01-26,Occasional,Delhi,25-34,945
USR008603,2025-02-02,Occasional,Rajasthan,25-34,572
USR008604,2024-09-27,Frequent,Haryana,45-59,700
USR008605,2025-03-30,Occasional,Maharashtra,25-34,516
USR008606,2023-08-25,Frequent,Gujarat,25-34,1099
USR008607,2023-03-16,Occasional,Uttar Pradesh,25-34,1261
USR008608,2024-01-31,Occasional,Tamil Nadu,45-59,940
USR008609,2025-12-14,Occasional,Gujarat,18-24,257
USR008610,2025-03-10,New,Haryana,35-44,536
USR008611,2025-07-10,Frequent,Delhi,18-24,414
USR008612,2024-03-02,Power,Haryana,25-34,909
USR008613,2024-08-19,Occasional,Karnataka,25-34,739
USR008614,2023-06-23,Frequent,Uttar Pradesh,60+,1162
USR008615,2024-10-24,Occasional,West Bengal,25-34,673
USR008616,2023-03-04,Power,West Bengal,18-24,1273
USR008617,2025-04-01,Occasional,Rajasthan,25-34,514
USR008618,2024-05-26,New,Tamil Nadu,45-59,824
USR008619,2024-12-14,Occasional,Rajasthan,60+,622
USR008620,2025-06-24,Frequent,Gujarat,18-24,430
USR008621,2023-04-18,Occasional,Tamil Nadu,25-34,1228
USR008622,2025-07-21,Frequent,Telangana,60+,403
USR008623,2025-01-09,Power,Tamil Nadu,35-44,596
USR008624,2023-09-29,Occasional,Haryana,25-34,1064
USR008625,2024-03-22,Frequent,Haryana,25-34,889
USR008626,2024-10-04,Occasional,West Bengal,25-34,693
USR008627,2023-08-31,Power,Maharashtra,35-44,1093
USR008628,2024-09-18,Occasional,Maharashtra,45-59,709
USR008629,2026-01-07,Frequent,Uttar Pradesh,45-59,233
USR008630,2024-02-21,Frequent,Rajasthan,18-24,919
USR008631,2025-07-04,Occasional,Uttar Pradesh,45-59,420
USR008632,2024-04-27,Frequent,Telangana,25-34,853
USR008633,2026-01-23,Frequent,Rajasthan,25-34,217
USR008634,2026-04-09,Occasional,Maharashtra,25-34,141
USR008635,2025-09-07,Frequent,Tamil Nadu,25-34,355
USR008636,2023-06-11,Power,Uttar Pradesh,18-24,1174
USR008637,2024-05-05,Occasional,Maharashtra,35-44,845
USR008638,2024-08-07,Frequent,Uttar Pradesh,35-44,751
USR008639,2024-06-17,Frequent,Delhi,25-34,802
USR008640,2025-07-16,New,Uttar Pradesh,18-24,408
USR008641,2023-11-05,Frequent,Telangana,18-24,1027
USR008642,2024-11-15,Occasional,Delhi,25-34,651
USR008643,2024-07-21,Power,West Bengal,25-34,768
USR008644,2023-07-05,Power,Tamil Nadu,25-34,1150
USR008645,2024-06-01,Occasional,Maharashtra,18-24,818
USR008646,2026-01-23,Occasional,Rajasthan,45-59,217
USR008647,2023-03-05,Occasional,Telangana,25-34,1272
USR008648,2023-08-24,Frequent,Maharashtra,25-34,1100
USR008649,2025-02-01,Frequent,West Bengal,25-34,573
USR008650,2025-08-19,Occasional,Karnataka,18-24,374
USR008651,2024-03-17,Power,Haryana,25-34,894
USR008652,2024-10-22,Occasional,West Bengal,35-44,675
USR008653,2025-09-06,Frequent,Uttar Pradesh,35-44,356
USR008654,2025-03-18,Power,Karnataka,35-44,528
USR008655,2025-09-08,Frequent,Karnataka,25-34,354
USR008656,2024-01-07,Occasional,West Bengal,35-44,964
USR008657,2025-12-16,Occasional,Telangana,45-59,255
USR008658,2024-04-08,Frequent,Telangana,18-24,872
USR008659,2025-12-29,New,Maharashtra,45-59,242
USR008660,2023-10-19,Frequent,Telangana,18-24,1044
USR008661,2025-11-22,Occasional,Maharashtra,25-34,279
USR008662,2025-04-04,Occasional,Uttar Pradesh,25-34,511
USR008663,2025-07-15,New,Gujarat,18-24,409
USR008664,2024-08-31,Occasional,Tamil Nadu,35-44,727
USR008665,2026-02-27,Frequent,Uttar Pradesh,18-24,182
USR008666,2023-08-12,Frequent,Telangana,18-24,1112
USR008667,2026-01-12,Frequent,Karnataka,35-44,228
USR008668,2025-12-23,Frequent,Uttar Pradesh,45-59,248
USR008669,2023-12-01,Frequent,Maharashtra,35-44,1001
USR008670,2023-11-30,Power,Gujarat,18-24,1002
USR008671,2025-02-28,Occasional,Uttar Pradesh,25-34,546
USR008672,2025-03-28,Frequent,Haryana,25-34,518
USR008673,2023-03-22,New,Karnataka,25-34,1255
USR008674,2024-03-23,Occasional,Gujarat,18-24,888
USR008675,2024-09-07,New,Uttar Pradesh,45-59,720
USR008676,2023-09-09,Power,West Bengal,25-34,1084
USR008677,2024-06-30,Frequent,Delhi,25-34,789
USR008678,2025-11-25,Occasional,Karnataka,25-34,276
USR008679,2023-12-24,Frequent,Haryana,35-44,978
USR008680,2024-02-09,Power,Tamil Nadu,18-24,931
USR008681,2024-11-04,Occasional,Haryana,25-34,662
USR008682,2023-11-13,New,Rajasthan,18-24,1019
USR008683,2024-10-18,Occasional,Telangana,18-24,679
USR008684,2023-12-25,Power,Gujarat,18-24,977
USR008685,2025-04-28,Occasional,Maharashtra,18-24,487
USR008686,2025-12-30,Occasional,West Bengal,45-59,241
USR008687,2024-01-05,Frequent,Gujarat,35-44,966
USR008688,2024-03-10,Occasional,Telangana,25-34,901
USR008689,2025-01-11,Occasional,Karnataka,18-24,594
USR008690,2023-05-07,Occasional,Rajasthan,18-24,1209
USR008691,2025-04-22,Frequent,Delhi,25-34,493
USR008692,2024-09-11,Frequent,Karnataka,35-44,716
USR008693,2025-11-16,Frequent,Rajasthan,45-59,285
USR008694,2023-08-23,Power,Tamil Nadu,35-44,1101
USR008695,2024-03-10,Occasional,Uttar Pradesh,35-44,901
USR008696,2024-12-03,Frequent,Telangana,18-24,633
USR008697,2025-12-27,Frequent,Telangana,35-44,244
USR008698,2023-01-05,Frequent,Rajasthan,18-24,1331
USR008699,2024-05-23,Frequent,Rajasthan,18-24,827
USR008700,2025-07-20,Frequent,Karnataka,18-24,404
USR008701,2024-06-10,Frequent,West Bengal,25-34,809
USR008702,2023-06-30,Frequent,Gujarat,18-24,1155
USR008703,2026-01-02,Power,Delhi,25-34,238
USR008704,2023-04-17,Frequent,Gujarat,35-44,1229
USR008705,2025-05-05,Frequent,Karnataka,18-24,480
USR008706,2025-04-02,Frequent,Telangana,18-24,513
USR008707,2024-12-15,Frequent,West Bengal,18-24,621
USR008708,2025-06-19,Occasional,Tamil Nadu,35-44,435
USR008709,2024-04-20,New,Rajasthan,18-24,860
USR008710,2024-09-25,Occasional,Haryana,35-44,702
USR008711,2024-07-09,Power,Delhi,25-34,780
USR008712,2024-10-18,Occasional,Maharashtra,18-24,679
USR008713,2023-12-04,Frequent,Tamil Nadu,18-24,998
USR008714,2024-12-27,Power,Maharashtra,45-59,609
USR008715,2026-02-21,Frequent,Maharashtra,45-59,188
USR008716,2024-12-01,Frequent,Haryana,18-24,635
USR008717,2023-03-19,Occasional,Uttar Pradesh,25-34,1258
USR008718,2024-03-04,Power,Haryana,18-24,907
USR008719,2025-03-06,New,Gujarat,25-34,540
USR008720,2025-01-23,Frequent,Telangana,35-44,582
USR008721,2025-10-31,Occasional,West Bengal,25-34,301
USR008722,2024-12-07,Frequent,West Bengal,25-34,629
USR008723,2024-03-25,Power,Tamil Nadu,25-34,886
USR008724,2026-04-03,Frequent,Tamil Nadu,18-24,147
USR008725,2026-03-30,Frequent,Karnataka,60+,151
USR008726,2025-10-30,Frequent,West Bengal,25-34,302
USR008727,2025-12-22,Power,Rajasthan,45-59,249
USR008728,2023-01-31,Frequent,Haryana,25-34,1305
USR008729,2024-01-04,Frequent,Rajasthan,18-24,967
USR008730,2025-07-01,Frequent,Maharashtra,25-34,423
USR008731,2023-05-26,Frequent,Rajasthan,25-34,1190
USR008732,2025-01-10,Frequent,Haryana,35-44,595
USR008733,2025-12-06,Occasional,Maharashtra,35-44,265
USR008734,2024-08-21,Occasional,Telangana,18-24,737
USR008735,2024-10-16,Frequent,Telangana,25-34,681
USR008736,2023-01-08,Power,Delhi,25-34,1328
USR008737,2025-12-30,Power,Rajasthan,25-34,241
USR008738,2025-12-01,Frequent,Gujarat,18-24,270
USR008739,2026-04-02,Frequent,Maharashtra,25-34,148
USR008740,2023-03-12,Frequent,Delhi,18-24,1265
USR008741,2025-03-30,Frequent,Haryana,45-59,516
USR008742,2025-08-05,Power,Tamil Nadu,25-34,388
USR008743,2025-03-27,Power,Rajasthan,18-24,519
USR008744,2025-10-10,Occasional,Delhi,18-24,322
USR008745,2024-09-02,Frequent,Uttar Pradesh,35-44,725
USR008746,2024-07-04,New,West Bengal,18-24,785
USR008747,2023-07-27,Frequent,Karnataka,45-59,1128
USR008748,2023-01-01,New,Delhi,18-24,1335
USR008749,2024-02-06,Frequent,West Bengal,45-59,934
USR008750,2023-05-28,Frequent,Haryana,35-44,1188
USR008751,2024-06-01,Power,Telangana,18-24,818
USR008752,2025-03-14,Occasional,Telangana,18-24,532
USR008753,2023-05-16,Power,West Bengal,25-34,1200
USR008754,2024-03-26,Occasional,West Bengal,25-34,885
USR008755,2025-01-20,New,Maharashtra,25-34,585
USR008756,2023-08-06,Power,Tamil Nadu,18-24,1118
USR008757,2023-01-11,New,Telangana,18-24,1325
USR008758,2025-12-10,Occasional,Karnataka,25-34,261
USR008759,2026-03-10,Power,Maharashtra,35-44,171
USR008760,2025-10-05,Occasional,Telangana,35-44,327
USR008761,2024-07-02,Occasional,Maharashtra,25-34,787
USR008762,2023-02-19,Power,Delhi,25-34,1286
USR008763,2024-04-26,New,West Bengal,18-24,854
USR008764,2023-09-25,Power,Uttar Pradesh,25-34,1068
USR008765,2024-05-31,Power,West Bengal,18-24,819
USR008766,2025-02-18,New,Telangana,18-24,556
USR008767,2025-07-19,Power,Tamil Nadu,25-34,405
USR008768,2025-07-17,Frequent,Haryana,18-24,407
USR008769,2024-06-07,New,Karnataka,18-24,812
USR008770,2025-07-29,Occasional,Haryana,18-24,395
USR008771,2024-06-10,Frequent,Rajasthan,35-44,809
USR008772,2023-08-03,Frequent,West Bengal,18-24,1121
USR008773,2024-12-07,Frequent,Uttar Pradesh,25-34,629
USR008774,2025-05-27,Frequent,Rajasthan,25-34,458
USR008775,2025-07-19,Frequent,West Bengal,25-34,405
USR008776,2024-04-06,Power,Tamil Nadu,25-34,874
USR008777,2025-08-02,Power,Gujarat,25-34,391
USR008778,2024-07-26,Frequent,Haryana,60+,763
USR008779,2023-02-12,Power,Haryana,35-44,1293
USR008780,2026-04-10,Power,Tamil Nadu,35-44,140
USR008781,2025-09-16,Frequent,Rajasthan,35-44,346
USR008782,2025-04-03,Occasional,Tamil Nadu,35-44,512
USR008783,2026-01-06,New,Gujarat,35-44,234
USR008784,2024-02-01,Occasional,Tamil Nadu,18-24,939
USR008785,2026-01-20,Occasional,West Bengal,35-44,220
USR008786,2023-01-05,New,Telangana,45-59,1331
USR008787,2025-08-17,Occasional,Uttar Pradesh,25-34,376
USR008788,2024-02-19,Power,Haryana,25-34,921
USR008789,2024-08-18,Frequent,Karnataka,45-59,740
USR008790,2024-03-07,Frequent,Gujarat,18-24,904
USR008791,2025-08-22,Power,Delhi,35-44,371
USR008792,2024-02-19,New,Gujarat,25-34,921
USR008793,2023-07-03,Frequent,Delhi,60+,1152
USR008794,2024-04-06,Frequent,Maharashtra,25-34,874
USR008795,2023-04-19,Frequent,Uttar Pradesh,25-34,1227
USR008796,2023-01-27,Frequent,Rajasthan,35-44,1309
USR008797,2023-06-11,New,Gujarat,25-34,1174
USR008798,2024-09-11,Occasional,Tamil Nadu,18-24,716
USR008799,2024-10-14,Frequent,West Bengal,45-59,683
USR008800,2023-09-17,New,Delhi,25-34,1076
USR008801,2025-04-08,Frequent,Maharashtra,25-34,507
USR008802,2023-07-14,Power,West Bengal,60+,1141
USR008803,2025-05-28,Power,Gujarat,18-24,457
USR008804,2024-11-14,Occasional,Telangana,25-34,652
USR008805,2025-07-13,New,Maharashtra,25-34,411
USR008806,2023-01-14,Power,Rajasthan,25-34,1322
USR008807,2025-06-06,Occasional,Uttar Pradesh,18-24,448
USR008808,2025-08-26,Power,Gujarat,35-44,367
USR008809,2024-09-28,Occasional,Haryana,25-34,699
USR008810,2025-08-13,Occasional,Delhi,25-34,380
USR008811,2024-10-12,Frequent,Telangana,25-34,685
USR008812,2026-03-12,Frequent,West Bengal,35-44,169
USR008813,2024-03-28,Frequent,Haryana,25-34,883
USR008814,2025-03-05,Frequent,Telangana,18-24,541
USR008815,2023-11-26,Power,Tamil Nadu,25-34,1006
USR008816,2023-03-03,New,Maharashtra,45-59,1274
USR008817,2024-12-23,Frequent,Maharashtra,25-34,613
USR008818,2023-06-07,Occasional,Karnataka,25-34,1178
USR008819,2025-02-17,Frequent,Tamil Nadu,18-24,557
USR008820,2023-04-29,Frequent,West Bengal,45-59,1217
USR008821,2023-11-06,Occasional,Haryana,25-34,1026
USR008822,2023-07-07,Occasional,Haryana,60+,1148
USR008823,2024-12-06,Frequent,Tamil Nadu,18-24,630
USR008824,2025-10-31,Frequent,Karnataka,25-34,301
USR008825,2026-04-02,Frequent,Maharashtra,25-34,148
USR008826,2026-01-26,Frequent,Rajasthan,18-24,214
USR008827,2025-04-16,Occasional,Tamil Nadu,18-24,499
USR008828,2026-03-25,Frequent,Gujarat,45-59,156
USR008829,2025-12-05,Occasional,Tamil Nadu,18-24,266
USR008830,2026-03-08,Occasional,Tamil Nadu,25-34,173
USR008831,2025-12-16,New,Rajasthan,25-34,255
USR008832,2024-05-24,Occasional,Delhi,18-24,826
USR008833,2024-06-17,New,Telangana,25-34,802
USR008834,2023-10-23,New,Rajasthan,25-34,1040
USR008835,2024-08-17,Occasional,Haryana,25-34,741
USR008836,2025-10-20,Occasional,Haryana,25-34,312
USR008837,2023-10-14,Occasional,Tamil Nadu,35-44,1049
USR008838,2025-12-06,Frequent,Haryana,35-44,265
USR008839,2023-12-19,Frequent,Gujarat,18-24,983
USR008840,2023-12-12,Frequent,Haryana,18-24,990
USR008841,2024-10-01,Occasional,Rajasthan,35-44,696
USR008842,2025-02-12,New,West Bengal,45-59,562
USR008843,2024-04-02,New,Delhi,25-34,878
USR008844,2023-07-16,New,Rajasthan,45-59,1139
USR008845,2025-03-16,Power,Tamil Nadu,18-24,530
USR008846,2024-06-08,Frequent,Haryana,25-34,811
USR008847,2024-05-31,Occasional,West Bengal,25-34,819
USR008848,2024-01-08,Power,Delhi,25-34,963
USR008849,2025-04-01,Frequent,Gujarat,45-59,514
USR008850,2023-08-24,Occasional,Delhi,18-24,1100
USR008851,2025-01-29,New,Karnataka,18-24,576
USR008852,2023-10-22,Frequent,Uttar Pradesh,25-34,1041
USR008853,2025-07-19,New,Gujarat,18-24,405
USR008854,2023-02-17,Occasional,West Bengal,18-24,1288
USR008855,2024-11-12,Frequent,Maharashtra,25-34,654
USR008856,2025-05-09,Occasional,West Bengal,25-34,476
USR008857,2023-08-24,Occasional,Tamil Nadu,18-24,1100
USR008858,2025-07-23,Occasional,West Bengal,25-34,401
USR008859,2024-04-26,Occasional,Haryana,18-24,854
USR008860,2023-12-28,Frequent,Delhi,45-59,974
USR008861,2025-01-12,New,Rajasthan,25-34,593
USR008862,2025-03-03,Power,Tamil Nadu,35-44,543
USR008863,2024-05-23,Occasional,West Bengal,25-34,827
USR008864,2024-12-23,Occasional,Karnataka,35-44,613
USR008865,2023-07-22,New,Haryana,25-34,1133
USR008866,2023-03-08,Frequent,Uttar Pradesh,25-34,1269
USR008867,2025-08-05,Power,Haryana,25-34,388
USR008868,2023-06-12,Frequent,Haryana,25-34,1173
USR008869,2024-04-26,Power,Gujarat,25-34,854
USR008870,2024-07-30,Frequent,Maharashtra,25-34,759
USR008871,2023-10-03,Frequent,Karnataka,18-24,1060
USR008872,2025-06-25,Power,Karnataka,45-59,429
USR008873,2025-02-27,Frequent,Gujarat,18-24,547
USR008874,2023-01-10,Power,Karnataka,25-34,1326
USR008875,2024-07-31,Occasional,Haryana,45-59,758
USR008876,2024-05-31,New,Rajasthan,18-24,819
USR008877,2024-01-29,New,Rajasthan,25-34,942
USR008878,2023-11-24,Occasional,Maharashtra,35-44,1008
USR008879,2024-06-19,Power,Haryana,25-34,800
USR008880,2025-03-07,Occasional,Uttar Pradesh,18-24,539
USR008881,2026-03-03,Occasional,Telangana,18-24,178
USR008882,2023-09-17,Power,Gujarat,25-34,1076
USR008883,2023-09-23,Frequent,Delhi,18-24,1070
USR008884,2025-02-27,Occasional,Delhi,60+,547
USR008885,2023-03-31,Power,Rajasthan,18-24,1246
USR008886,2026-04-02,Frequent,Karnataka,35-44,148
USR008887,2026-02-03,Frequent,Maharashtra,25-34,206
USR008888,2023-01-01,New,Tamil Nadu,25-34,1335
USR008889,2023-11-11,Frequent,Telangana,35-44,1021
USR008890,2025-09-08,Frequent,Delhi,18-24,354
USR008891,2024-01-26,New,Karnataka,18-24,945
USR008892,2026-01-15,New,Telangana,25-34,225
USR008893,2023-12-15,Power,Tamil Nadu,35-44,987
USR008894,2025-08-15,Occasional,Telangana,18-24,378
USR008895,2025-01-20,Occasional,Gujarat,35-44,585
USR008896,2023-05-19,Power,Rajasthan,18-24,1197
USR008897,2023-01-06,Power,Delhi,25-34,1330
USR008898,2023-10-02,Frequent,Delhi,35-44,1061
USR008899,2024-09-23,Power,Delhi,25-34,704
USR008900,2025-04-17,Occasional,Rajasthan,35-44,498
USR008901,2024-05-01,Occasional,Delhi,35-44,849
USR008902,2025-03-10,Occasional,Haryana,35-44,536
USR008903,2026-01-12,Frequent,Uttar Pradesh,25-34,228
USR008904,2024-12-20,Frequent,Maharashtra,25-34,616
USR008905,2024-04-15,Power,Gujarat,25-34,865
USR008906,2025-12-10,Frequent,West Bengal,35-44,261
USR008907,2023-11-01,Power,Tamil Nadu,18-24,1031
USR008908,2024-03-17,Frequent,Haryana,18-24,894
USR008909,2025-06-09,New,Haryana,18-24,445
USR008910,2024-10-19,Power,Rajasthan,25-34,678
USR008911,2024-03-01,New,Delhi,25-34,910
USR008912,2023-06-26,Occasional,Haryana,25-34,1159
USR008913,2023-04-27,Power,Haryana,18-24,1219
USR008914,2025-05-27,Frequent,Gujarat,25-34,458
USR008915,2023-11-18,Frequent,Delhi,25-34,1014
USR008916,2025-11-06,Frequent,Karnataka,18-24,295
USR008917,2024-06-23,Power,Karnataka,35-44,796
USR008918,2026-02-25,Power,Karnataka,25-34,184
USR008919,2023-11-28,Frequent,Gujarat,35-44,1004
USR008920,2024-09-08,Frequent,West Bengal,18-24,719
USR008921,2024-06-11,New,Maharashtra,25-34,808
USR008922,2023-12-23,Occasional,Rajasthan,45-59,979
USR008923,2025-11-24,Power,Gujarat,35-44,277
USR008924,2023-02-15,Power,West Bengal,25-34,1290
USR008925,2023-02-13,Power,Rajasthan,25-34,1292
USR008926,2023-02-16,Occasional,Maharashtra,18-24,1289
USR008927,2025-10-16,Occasional,Tamil Nadu,45-59,316
USR008928,2024-10-21,Occasional,Delhi,25-34,676
USR008929,2023-09-21,Occasional,Gujarat,35-44,1072
USR008930,2025-05-13,Frequent,Rajasthan,18-24,472
USR008931,2023-01-28,New,Gujarat,25-34,1308
USR008932,2026-02-25,New,Tamil Nadu,25-34,184
USR008933,2023-11-09,Occasional,Delhi,18-24,1023
USR008934,2024-08-07,Frequent,Maharashtra,18-24,751
USR008935,2024-12-07,New,Maharashtra,25-34,629
USR008936,2025-07-07,Power,Uttar Pradesh,25-34,417
USR008937,2025-05-20,New,Gujarat,35-44,465
USR008938,2025-08-26,Frequent,Delhi,35-44,367
USR008939,2025-12-26,Frequent,Uttar Pradesh,25-34,245
USR008940,2024-05-12,Power,Maharashtra,45-59,838
USR008941,2025-12-24,Occasional,West Bengal,18-24,247
USR008942,2026-01-03,Frequent,Haryana,18-24,237
USR008943,2023-04-27,New,Telangana,18-24,1219
USR008944,2025-07-31,Occasional,Karnataka,25-34,393
USR008945,2024-06-24,Power,Delhi,18-24,795
USR008946,2023-11-12,Occasional,Maharashtra,25-34,1020
USR008947,2026-02-28,Frequent,Gujarat,25-34,181
USR008948,2024-03-15,Power,Telangana,60+,896
USR008949,2024-01-19,Power,West Bengal,25-34,952
USR008950,2025-07-09,Occasional,Gujarat,25-34,415
USR008951,2024-11-10,Frequent,Rajasthan,25-34,656
USR008952,2025-02-25,Power,Gujarat,18-24,549
USR008953,2025-05-22,Frequent,Uttar Pradesh,60+,463
USR008954,2025-10-22,Frequent,Delhi,25-34,310
USR008955,2024-09-26,Power,Rajasthan,25-34,701
USR008956,2024-04-04,New,Maharashtra,18-24,876
USR008957,2024-12-22,Occasional,Uttar Pradesh,25-34,614
USR008958,2024-05-25,Occasional,West Bengal,25-34,825
USR008959,2024-12-16,New,Uttar Pradesh,25-34,620
USR008960,2025-11-07,Occasional,West Bengal,18-24,294
USR008961,2023-08-31,Frequent,Uttar Pradesh,25-34,1093
USR008962,2024-11-04,Frequent,Telangana,18-24,662
USR008963,2024-02-06,Frequent,Telangana,25-34,934
